date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
00:57:42	8097/8097	---M-Z	200	added ('OK')	application/javascript	etag:%221fa1-5d05611fb4cc0-gzip%22	https://leo9studio.com/js/link/debug.addIndicators.min.js	C:/MANTHAN/psmcodes/website/leo9studio.com/js/link/debug.addIndicators.min.js	(from https://leo9studio.com/our-work/rigi.html)
00:57:42	60021/60021	---M-Z	200	added ('OK')	application/javascript	etag:%22ea75-5d056120a8f00-gzip%22	https://leo9studio.com/js/link/jquery.nicescroll.min.js	C:/MANTHAN/psmcodes/website/leo9studio.com/js/link/jquery.nicescroll.min.js	(from https://leo9studio.com/our-work/rigi.html)
00:57:42	292538/292538	---MCZ	200	added ('OK')	application/javascript	etag:%22476ba-5d05611fb4cc0-gzip%22	https://leo9studio.com/js/link/lottie.min.js	C:/MANTHAN/psmcodes/website/leo9studio.com/js/link/lottie.min.js	(from https://leo9studio.com/our-work/rigi.html)
00:57:43	24812/24812	---M-Z	200	added ('OK')	application/javascript	etag:%2260ec-61e6f306e44c0-gzip%22	https://leo9studio.com/js/common.js	C:/MANTHAN/psmcodes/website/leo9studio.com/js/common.js	(from https://leo9studio.com/our-work/rigi.html)
00:57:43	1385/1385	---M-Z	200	added ('OK')	application/javascript	etag:%22569-5d05611ec0a80-gzip%22	https://leo9studio.com/js/pageTransition.js	C:/MANTHAN/psmcodes/website/leo9studio.com/js/pageTransition.js	(from https://leo9studio.com/our-work/rigi.html)
00:57:45	443876/443876	---M--	200	added ('OK')	image/png	etag:%22b09517a27cc8225c5dd809836bf07ab3%22	https://ik.imagekit.io/2eribsa8w/case-study/BMW/app_design_company_leo9_studio_SKZzPiESV.png	C:/MANTHAN/psmcodes/website/ik.imagekit.io/2eribsa8w/case-study/BMW/app_design_company_leo9_studio_SKZzPiESV.png	(from https://leo9studio.com/our-work/bmw.html)
00:57:48	123366/123366	---M--	200	added ('OK')	image/png	etag:%22e87ec8445d6b4bba8513594f75aad37e%22	https://ik.imagekit.io/2eribsa8w/case-study/BMW/design_components_app_design_company_leo9_studio_FqmNMf-YUx.png	C:/MANTHAN/psmcodes/website/ik.imagekit.io/2eribsa8w/case-study/BMW/design_components_app_design_company_leo9_studio_FqmNMf-YUx.png	(from https://leo9studio.com/our-work/bmw.html)
00:57:51	7906/7906	---M--	200	added ('OK')	image/png	etag:%226a5c83ad0e1595a8aea71af77e6c669a%22	https://ik.imagekit.io/2eribsa8w/case-study/BMW/timeline_mobile_app_design_company_leo9_studio_yyp2MUUmB.png	C:/MANTHAN/psmcodes/website/ik.imagekit.io/2eribsa8w/case-study/BMW/timeline_mobile_app_design_company_leo9_studio_yyp2MUUmB.png	(from https://leo9studio.com/our-work/bmw.html)
00:57:53	31812/31812	---M-Z	200	added ('OK')	text/html	etag:%227c44-61d6dbfeec140-gzip%22	https://leo9studio.com/our-work/sps-canada.html	C:/MANTHAN/psmcodes/website/leo9studio.com/our-work/sps-canada.html	(from https://leo9studio.com/our-work/bmw.html)
00:57:55	138062/138062	---M--	200	added ('OK')	image/jpeg	etag:%2221b4e-5d05612755ec0%22	https://leo9studio.com/img/sps_canada_ux_design_agency_leo9_studio.jpg	C:/MANTHAN/psmcodes/website/leo9studio.com/img/sps_canada_ux_design_agency_leo9_studio.jpg	(from https://leo9studio.com/our-work/bmw.html)
00:57:59	1020851/1020851	---M--	200	added ('OK')	image/png	etag:%22ff7def86a0b6bf957fe8e9d3e582d56a%22	https://ik.imagekit.io/2eribsa8w/case-study/BMW/exec_sec_app_design_company_leo9_studio_moenF9GfUi.png	C:/MANTHAN/psmcodes/website/ik.imagekit.io/2eribsa8w/case-study/BMW/exec_sec_app_design_company_leo9_studio_moenF9GfUi.png	(from https://leo9studio.com/our-work/bmw.html)
00:57:59	138687/138687	---M--	200	added ('OK')	image/jpeg	etag:%2221dbf-5d05612feb300%22	https://leo9studio.com/img/nirmal_bang_ui_ux_designing_leo9_studio.jpg	C:/MANTHAN/psmcodes/website/leo9studio.com/img/nirmal_bang_ui_ux_designing_leo9_studio.jpg	(from https://leo9studio.com/our-work/bmw.html)
00:58:00	91015/91015	---M--	200	added ('OK')	image/png	etag:%2216387-5d05613d45280%22	https://leo9studio.com/img/case-study/nirmal-bang/banner_ui_ux_designing_leo9_studio.png	C:/MANTHAN/psmcodes/website/leo9studio.com/img/case-study/nirmal-bang/banner_ui_ux_designing_leo9_studio.png	(from https://leo9studio.com/our-work/nirmal-bang.html)
00:58:00	4001/4001	---M--	200	added ('OK')	image/svg+xml	etag:%22fa1-5d05613c51040%22	https://leo9studio.com/img/case-study/nirmal-bang/uxd_ui_ux_designing_leo9_studio.svg	C:/MANTHAN/psmcodes/website/leo9studio.com/img/case-study/nirmal-bang/uxd_ui_ux_designing_leo9_studio.svg	(from https://leo9studio.com/our-work/nirmal-bang.html)
00:58:00	3556/3556	---M--	200	added ('OK')	image/svg+xml	etag:%22de4-5d05613c51040%22	https://leo9studio.com/img/case-study/nirmal-bang/uid_ui_ux_designing_leo9_studio.svg	C:/MANTHAN/psmcodes/website/leo9studio.com/img/case-study/nirmal-bang/uid_ui_ux_designing_leo9_studio.svg	(from https://leo9studio.com/our-work/nirmal-bang.html)
00:58:01	5190/5190	---M--	200	added ('OK')	image/svg+xml	etag:%221446-5d05613c51040%22	https://leo9studio.com/img/case-study/nirmal-bang/dev_ui_ux_designing_leo9_studio.svg	C:/MANTHAN/psmcodes/website/leo9studio.com/img/case-study/nirmal-bang/dev_ui_ux_designing_leo9_studio.svg	(from https://leo9studio.com/our-work/nirmal-bang.html)
00:58:02	98762/98762	---M--	200	added ('OK')	image/png	etag:%22181ca-5d05613d45280%22	https://leo9studio.com/img/case-study/nirmal-bang/exesec_ui_ux_designing_leo9_studio.png	C:/MANTHAN/psmcodes/website/leo9studio.com/img/case-study/nirmal-bang/exesec_ui_ux_designing_leo9_studio.png	(from https://leo9studio.com/our-work/nirmal-bang.html)
00:58:02	1782922/1782922	---M--	200	added ('OK')	image/jpeg	etag:%22023eaea1da71e5a3b53d6263f16c4106%22	https://ik.imagekit.io/2eribsa8w/case-study/BMW/t1_app_design_company_leo9_studio_bMFtpeMuZo.jpg	C:/MANTHAN/psmcodes/website/ik.imagekit.io/2eribsa8w/case-study/BMW/t1_app_design_company_leo9_studio_bMFtpeMuZo.jpg	(from https://leo9studio.com/our-work/bmw.html)
00:58:02	38061/38061	---M--	200	added ('OK')	image/png	etag:%2294ad-5d05613d45280%22	https://leo9studio.com/img/case-study/nirmal-bang/component_ui_ux_designing_leo9_studio.png	C:/MANTHAN/psmcodes/website/leo9studio.com/img/case-study/nirmal-bang/component_ui_ux_designing_leo9_studio.png	(from https://leo9studio.com/our-work/nirmal-bang.html)
00:58:03	39173/39173	---M--	200	added ('OK')	image/svg+xml	etag:%229905-5d05613d45280%22	https://leo9studio.com/img/case-study/nirmal-bang/n2_ui_ux_designing_leo9_studio.svg	C:/MANTHAN/psmcodes/website/leo9studio.com/img/case-study/nirmal-bang/n2_ui_ux_designing_leo9_studio.svg	(from https://leo9studio.com/our-work/nirmal-bang.html)
00:58:07	52901/52901	---M--	200	added ('OK')	image/svg+xml	etag:%22cea5-5d05613e394c0%22	https://leo9studio.com/img/case-study/nirmal-bang/n4_ui_ux_designing_leo9_studio.svg	C:/MANTHAN/psmcodes/website/leo9studio.com/img/case-study/nirmal-bang/n4_ui_ux_designing_leo9_studio.svg	(from https://leo9studio.com/our-work/nirmal-bang.html)
00:58:07	56613/56613	---M--	200	added ('OK')	image/svg+xml	etag:%22dd25-5d05613d45280%22	https://leo9studio.com/img/case-study/nirmal-bang/n3_ui_ux_designing_leo9_studio.svg	C:/MANTHAN/psmcodes/website/leo9studio.com/img/case-study/nirmal-bang/n3_ui_ux_designing_leo9_studio.svg	(from https://leo9studio.com/our-work/nirmal-bang.html)
00:58:09	1910548/1910548	---M--	200	added ('OK')	image/jpeg	etag:%22ac9647cd24cda063ebece5258d472ee1%22	https://ik.imagekit.io/2eribsa8w/case-study/BMW/t2_app_design_company_leo9_studio_vBr8ccxH0.jpg	C:/MANTHAN/psmcodes/website/ik.imagekit.io/2eribsa8w/case-study/BMW/t2_app_design_company_leo9_studio_vBr8ccxH0.jpg	(from https://leo9studio.com/our-work/bmw.html)
00:58:09	79204/79204	---M--	200	added ('OK')	image/svg+xml	etag:%2213564-5d05613d45280%22	https://leo9studio.com/img/case-study/nirmal-bang/n6_ui_ux_designing_leo9_studio.svg	C:/MANTHAN/psmcodes/website/leo9studio.com/img/case-study/nirmal-bang/n6_ui_ux_designing_leo9_studio.svg	(from https://leo9studio.com/our-work/nirmal-bang.html)
00:58:09	146278/146278	---M--	200	added ('OK')	image/svg+xml	etag:%2223b66-5d05613d45280%22	https://leo9studio.com/img/case-study/nirmal-bang/n5_ui_ux_designing_leo9_studio.svg	C:/MANTHAN/psmcodes/website/leo9studio.com/img/case-study/nirmal-bang/n5_ui_ux_designing_leo9_studio.svg	(from https://leo9studio.com/our-work/nirmal-bang.html)
00:58:10	6934/6934	---M--	200	added ('OK')	image/svg+xml	etag:%221b16-5d05613d45280%22	https://leo9studio.com/img/case-study/nirmal-bang/time_ui_ux_designing_leo9_studio.svg	C:/MANTHAN/psmcodes/website/leo9studio.com/img/case-study/nirmal-bang/time_ui_ux_designing_leo9_studio.svg	(from https://leo9studio.com/our-work/nirmal-bang.html)
00:58:10	317424/317424	---M--	200	added ('OK')	image/svg+xml	etag:%224d7f0-5d05613d45280%22	https://leo9studio.com/img/case-study/nirmal-bang/n7_ui_ux_designing_leo9_studio.svg	C:/MANTHAN/psmcodes/website/leo9studio.com/img/case-study/nirmal-bang/n7_ui_ux_designing_leo9_studio.svg	(from https://leo9studio.com/our-work/nirmal-bang.html)
00:58:10	33437/33437	---M-Z	200	added ('OK')	text/html	etag:%22829d-61d6dc2cb2d40-gzip%22	https://leo9studio.com/our-work/hunger-pack.html	C:/MANTHAN/psmcodes/website/leo9studio.com/our-work/hunger-pack.html	(from https://leo9studio.com/our-work/nirmal-bang.html)
00:58:10	37596/37596	---M--	200	added ('OK')	image/jpeg	etag:%2292dc-5d056130df540%22	https://leo9studio.com/img/hungerpack_brand_identity_designer_leo9_studio.jpg	C:/MANTHAN/psmcodes/website/leo9studio.com/img/hungerpack_brand_identity_designer_leo9_studio.jpg	(from https://leo9studio.com/our-work/nirmal-bang.html)
00:58:10	30709/30709	---M-Z	200	added ('OK')	text/html	etag:%2277f5-61d6dbfeec140-gzip%22	https://leo9studio.com/our-work/payzli.html	C:/MANTHAN/psmcodes/website/leo9studio.com/our-work/payzli.html	(from https://leo9studio.com/our-work/nirmal-bang.html)
00:58:11	48963/48963	---M--	200	added ('OK')	image/jpeg	etag:%22bf43-5d05612755ec0%22	https://leo9studio.com/img/payzli_web_design_agency_leo9_studio.jpg	C:/MANTHAN/psmcodes/website/leo9studio.com/img/payzli_web_design_agency_leo9_studio.jpg	(from https://leo9studio.com/our-work/nirmal-bang.html)
00:58:11	121457/121457	---MCZ	200	added ('OK')	text/css	etag:W/%227f89537eaf606bff49f5cc1a7c24dbca%22	https://maxcdn.bootstrapcdn.com/bootstrap/3.4.1/css/bootstrap.min.css	C:/MANTHAN/psmcodes/website/maxcdn.bootstrapcdn.com/bootstrap/3.4.1/css/bootstrap.min.css	(from https://leo9studio.com/our-work/)
00:58:11	202718/202718	---M-Z	200	added ('OK')	text/css	etag:%22317de-6173d6e587a00-gzip%22	https://leo9studio.com/css/main.css?v=1.1	C:/MANTHAN/psmcodes/website/leo9studio.com/css/mainf9e3.css	(from https://leo9studio.com/our-work/)
00:58:12	83764/83764	---M--	200	added ('OK')	image/jpeg	etag:%2214734-5d05612ef70c0%22	https://leo9studio.com/img/bmw_ux_consultant_leo9_studio.jpg	C:/MANTHAN/psmcodes/website/leo9studio.com/img/bmw_ux_consultant_leo9_studio.jpg	(from https://leo9studio.com/our-work/)
00:58:12	31673/31673	---M-Z	200	added ('OK')	text/html	etag:%227bb9-61d6dc2cb2d40-gzip%22	https://leo9studio.com/our-work/alphabee.html	C:/MANTHAN/psmcodes/website/leo9studio.com/our-work/alphabee.html	(from https://leo9studio.com/our-work/)
00:58:13	573894/573894	---M--	200	added ('OK')	image/jpeg	etag:%228c1c6-5d05612b267c0%22	https://leo9studio.com/img/alphabee_ux_consultant_leo9_studio.jpg	C:/MANTHAN/psmcodes/website/leo9studio.com/img/alphabee_ux_consultant_leo9_studio.jpg	(from https://leo9studio.com/our-work/)
00:58:13	39680/39680	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2025%20Jan%202021%2022:04:00%20GMT	https://maxcdn.bootstrapcdn.com/bootstrap/3.4.1/js/bootstrap.min.js	C:/MANTHAN/psmcodes/website/maxcdn.bootstrapcdn.com/bootstrap/3.4.1/js/bootstrap.min.js	(from https://leo9studio.com/our-work/)
00:58:13	312/312	---M--	200	added ('OK')	image/svg+xml	etag:%22138-5d056132c79c0%22	https://leo9studio.com/img/arrow-left.svg	C:/MANTHAN/psmcodes/website/leo9studio.com/img/arrow-left.svg	(from https://leo9studio.com/design/ux-design-services.html)
00:58:14	26507/26507	---M-Z	200	added ('OK')	text/html	etag:%22678b-61d6dd3e67300-gzip%22	https://leo9studio.com/design/	C:/MANTHAN/psmcodes/website/leo9studio.com/design/index.html	(from https://leo9studio.com/design/ux-design-services.html)
00:58:14	319/319	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2017%20Oct%202024%2019:28:13%20GMT	https://leo9studio.com/design	C:/MANTHAN/psmcodes/website/leo9studio.com/design	(from https://leo9studio.com/design/ux-design-services.html)
00:58:14	4872/4872	---M--	200	added ('OK')	image/png	etag:%221308-5d05612a32580%22	https://leo9studio.com/img/illustration_design_studio_in_mumbai_leo9_studio.png	C:/MANTHAN/psmcodes/website/leo9studio.com/img/illustration_design_studio_in_mumbai_leo9_studio.png	(from https://leo9studio.com/design/ux-design-services.html)
00:58:14	2120/2120	---M-Z	200	added ('OK')	application/javascript	etag:%22848-5d056120a8f00-gzip%22	https://leo9studio.com/js/link/CSSRulePlugin.min.js	C:/MANTHAN/psmcodes/website/leo9studio.com/js/link/CSSRulePlugin.min.js	(from https://leo9studio.com/design/ux-design-services.html)
00:58:14	3188/3188	---M-Z	200	added ('OK')	application/javascript	etag:%22c74-5d05611dcc840-gzip%22	https://leo9studio.com/js/service-detail-technology.js	C:/MANTHAN/psmcodes/website/leo9studio.com/js/service-detail-technology.js	(from https://leo9studio.com/design/ux-design-services.html)
00:58:15	3180/3180	---M-Z	200	added ('OK')	application/javascript	etag:%22c6c-5d05611dcc840-gzip%22	https://leo9studio.com/js/service-detail-design.js	C:/MANTHAN/psmcodes/website/leo9studio.com/js/service-detail-design.js	(from https://leo9studio.com/design/ux-design-services.html)
00:58:15	319/319	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2017%20Oct%202024%2019:28:14%20GMT	https://leo9studio.com/design	C:/MANTHAN/psmcodes/website/leo9studio.com/design	(from https://leo9studio.com/design/ui-design-services.html)
00:58:15	277/277	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2017%20Oct%202024%2019:28:14%20GMT	https://leo9studio.com/design/%20//leo9studio.com	C:/MANTHAN/psmcodes/website/leo9studio.com/design//leo9studio.com	(from https://leo9studio.com/design/ui-design-services.html)
00:58:15	323/323	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2017%20Oct%202024%2019:28:14%20GMT	https://leo9studio.com/technology	C:/MANTHAN/psmcodes/website/leo9studio.com/technology	(from https://leo9studio.com/technology/frontend-services.html)
00:58:15	10737/10737	---M-Z	200	added ('OK')	text/html	etag:%2229f1-61d6dce6aa400-gzip%22	https://leo9studio.com/technology/css3-design.html	C:/MANTHAN/psmcodes/website/leo9studio.com/technology/css3-design.html	(from https://leo9studio.com/technology/frontend-services.html)
00:58:15	32828/32828	---M-Z	200	added ('OK')	text/html	etag:%22803c-61d6dce6aa400-gzip%22	https://leo9studio.com/technology/	C:/MANTHAN/psmcodes/website/leo9studio.com/technology/index.html	(from https://leo9studio.com/technology/frontend-services.html)
00:58:16	10875/10875	---M-Z	200	added ('OK')	text/html	etag:%222a7b-61d6dce6aa400-gzip%22	https://leo9studio.com/technology/javascript-services.html	C:/MANTHAN/psmcodes/website/leo9studio.com/technology/javascript-services.html	(from https://leo9studio.com/technology/frontend-services.html)
00:58:16	4624/4624	---M--	200	added ('OK')	image/svg+xml	etag:%221210-5d05612e02e80%22	https://leo9studio.com/img/code_ios_app_development_company_leo9_studio.svg	C:/MANTHAN/psmcodes/website/leo9studio.com/img/code_ios_app_development_company_leo9_studio.svg	(from https://leo9studio.com/technology/frontend-services.html)
00:58:17	4001/4001	---M--	200	added ('OK')	image/svg+xml	etag:%22fa1-5d056144e6480%22	https://leo9studio.com/img/case-study/travelxp/ux_app_design_company_leo9_studio.svg	C:/MANTHAN/psmcodes/website/leo9studio.com/img/case-study/travelxp/ux_app_design_company_leo9_studio.svg	(from https://leo9studio.com/our-work/travel-xp.html)
00:58:17	416628/416628	---M--	200	added ('OK')	image/png	etag:%2265b74-5d056143f2240%22	https://leo9studio.com/img/case-study/travelxp/travelxp_app_design_company_leo9_studio.png	C:/MANTHAN/psmcodes/website/leo9studio.com/img/case-study/travelxp/travelxp_app_design_company_leo9_studio.png	(from https://leo9studio.com/our-work/travel-xp.html)
00:58:17	3556/3556	---M--	200	added ('OK')	image/svg+xml	etag:%22de4-5d056144e6480%22	https://leo9studio.com/img/case-study/travelxp/ui_app_design_company_leo9_studio.svg	C:/MANTHAN/psmcodes/website/leo9studio.com/img/case-study/travelxp/ui_app_design_company_leo9_studio.svg	(from https://leo9studio.com/our-work/travel-xp.html)
00:58:17	153440/153440	---M--	200	added ('OK')	image/png	etag:%2225760-5d056144e6480%22	https://leo9studio.com/img/case-study/travelxp/exec_sec_app_design_company_leo9_studio.png	C:/MANTHAN/psmcodes/website/leo9studio.com/img/case-study/travelxp/exec_sec_app_design_company_leo9_studio.png	(from https://leo9studio.com/our-work/travel-xp.html)
00:58:17	14240/14240	---M--	200	added ('OK')	image/svg+xml	etag:%2237a0-5d056143f2240%22	https://leo9studio.com/img/case-study/travelxp/design_components_app_design_company_leo9_studio.svg	C:/MANTHAN/psmcodes/website/leo9studio.com/img/case-study/travelxp/design_components_app_design_company_leo9_studio.svg	(from https://leo9studio.com/our-work/travel-xp.html)
00:58:18	180319/180319	---M--	200	added ('OK')	image/png	etag:%222c05f-5d056144e6480%22	https://leo9studio.com/img/case-study/travelxp/t1_app_design_company_leo9_studio.png	C:/MANTHAN/psmcodes/website/leo9studio.com/img/case-study/travelxp/t1_app_design_company_leo9_studio.png	(from https://leo9studio.com/our-work/travel-xp.html)
00:58:19	96083/96083	---M--	200	added ('OK')	image/svg+xml	etag:%2217753-5d056144e6480%22	https://leo9studio.com/img/case-study/travelxp/t2_app_design_company_leo9_studio.svg	C:/MANTHAN/psmcodes/website/leo9studio.com/img/case-study/travelxp/t2_app_design_company_leo9_studio.svg	(from https://leo9studio.com/our-work/travel-xp.html)
00:58:19	103601/103601	---M--	200	added ('OK')	image/svg+xml	etag:%22194b1-5d056143f2240%22	https://leo9studio.com/img/case-study/travelxp/t5_app_design_company_leo9_studio.svg	C:/MANTHAN/psmcodes/website/leo9studio.com/img/case-study/travelxp/t5_app_design_company_leo9_studio.svg	(from https://leo9studio.com/our-work/travel-xp.html)
00:58:21	85543/85543	---M--	200	added ('OK')	image/svg+xml	etag:%2214e27-5d056144e6480%22	https://leo9studio.com/img/case-study/travelxp/t6_app_design_company_leo9_studio.svg	C:/MANTHAN/psmcodes/website/leo9studio.com/img/case-study/travelxp/t6_app_design_company_leo9_studio.svg	(from https://leo9studio.com/our-work/travel-xp.html)
00:58:22	1026646/1026646	---M--	200	added ('OK')	image/svg+xml	etag:%22faa56-5d056144e6480%22	https://leo9studio.com/img/case-study/travelxp/t3_app_design_company_leo9_studio.svg	C:/MANTHAN/psmcodes/website/leo9studio.com/img/case-study/travelxp/t3_app_design_company_leo9_studio.svg	(from https://leo9studio.com/our-work/travel-xp.html)
00:58:22	7597/7597	---M--	200	added ('OK')	image/svg+xml	etag:%221dad-5d056143f2240%22	https://leo9studio.com/img/case-study/travelxp/timeline_mobile_app_design_company_leo9_studio.svg	C:/MANTHAN/psmcodes/website/leo9studio.com/img/case-study/travelxp/timeline_mobile_app_design_company_leo9_studio.svg	(from https://leo9studio.com/our-work/travel-xp.html)
00:58:23	20235/20235	---M--	200	added ('OK')	image/png	etag:%224f0b-5d056146ce900%22	https://leo9studio.com/img/case-study/reckrut/banner_ios_app_leo9_studio.png	C:/MANTHAN/psmcodes/website/leo9studio.com/img/case-study/reckrut/banner_ios_app_leo9_studio.png	(from https://leo9studio.com/our-work/reckrut.html)
00:58:23	431415/431415	---M--	200	added ('OK')	image/svg+xml	etag:%2269537-5d056143f2240%22	https://leo9studio.com/img/case-study/travelxp/t4_app_design_company_leo9_studio.svg	C:/MANTHAN/psmcodes/website/leo9studio.com/img/case-study/travelxp/t4_app_design_company_leo9_studio.svg	(from https://leo9studio.com/our-work/travel-xp.html)
00:58:23	4001/4001	---M--	200	added ('OK')	image/svg+xml	etag:%22fa1-5d056145da6c0%22	https://leo9studio.com/img/case-study/reckrut/uxd_ios_app_leo9_studio.svg	C:/MANTHAN/psmcodes/website/leo9studio.com/img/case-study/reckrut/uxd_ios_app_leo9_studio.svg	(from https://leo9studio.com/our-work/reckrut.html)
00:58:23	6262264/6262264	---M--	200	added ('OK')	image/svg+xml	etag:%225f8df8-5d05613d45280%22	https://leo9studio.com/img/case-study/nirmal-bang/n1_ui_ux_designing_leo9_studio.svg	C:/MANTHAN/psmcodes/website/leo9studio.com/img/case-study/nirmal-bang/n1_ui_ux_designing_leo9_studio.svg	(from https://leo9studio.com/our-work/nirmal-bang.html)
00:58:24	3556/3556	---M--	200	added ('OK')	image/svg+xml	etag:%22de4-5d056146ce900%22	https://leo9studio.com/img/case-study/reckrut/uid_ios_app_leo9_studio.svg	C:/MANTHAN/psmcodes/website/leo9studio.com/img/case-study/reckrut/uid_ios_app_leo9_studio.svg	(from https://leo9studio.com/our-work/reckrut.html)
00:58:24	5190/5190	---M--	200	added ('OK')	image/svg+xml	etag:%221446-5d056146ce900%22	https://leo9studio.com/img/case-study/reckrut/development_ios_app_leo9_studio.svg	C:/MANTHAN/psmcodes/website/leo9studio.com/img/case-study/reckrut/development_ios_app_leo9_studio.svg	(from https://leo9studio.com/our-work/reckrut.html)
00:58:24	39733/39733	---M--	200	added ('OK')	image/png	etag:%229b35-5d056145da6c0%22	https://leo9studio.com/img/case-study/reckrut/exec_ios_app_leo9_studio.png	C:/MANTHAN/psmcodes/website/leo9studio.com/img/case-study/reckrut/exec_ios_app_leo9_studio.png	(from https://leo9studio.com/our-work/reckrut.html)
00:58:24	103452/103452	---M--	200	added ('OK')	image/svg+xml	etag:%221941c-5d056145da6c0%22	https://leo9studio.com/img/case-study/reckrut/components_ios_app_leo9_studio.svg	C:/MANTHAN/psmcodes/website/leo9studio.com/img/case-study/reckrut/components_ios_app_leo9_studio.svg	(from https://leo9studio.com/our-work/reckrut.html)
00:58:24	93450/93450	---M--	200	added ('OK')	image/png	etag:%2216d0a-5d056145da6c0%22	https://leo9studio.com/img/case-study/reckrut/r1_ios_app_leo9_studio.png	C:/MANTHAN/psmcodes/website/leo9studio.com/img/case-study/reckrut/r1_ios_app_leo9_studio.png	(from https://leo9studio.com/our-work/reckrut.html)
00:58:28	1400323/1400323	---M--	200	added ('OK')	image/svg+xml	etag:%22155e03-5d056145da6c0%22	https://leo9studio.com/img/case-study/reckrut/r2_ios_app_leo9_studio.svg	C:/MANTHAN/psmcodes/website/leo9studio.com/img/case-study/reckrut/r2_ios_app_leo9_studio.svg	(from https://leo9studio.com/our-work/reckrut.html)
00:58:37	2257219/2257219	---M--	200	added ('OK')	image/svg+xml	etag:%22227143-5d056146ce900%22	https://leo9studio.com/img/case-study/reckrut/r4_ios_app_leo9_studio.svg	C:/MANTHAN/psmcodes/website/leo9studio.com/img/case-study/reckrut/r4_ios_app_leo9_studio.svg	(from https://leo9studio.com/our-work/reckrut.html)
00:58:37	2281163/2281163	---M--	200	added ('OK')	image/svg+xml	etag:%2222cecb-5d056145da6c0%22	https://leo9studio.com/img/case-study/reckrut/r3_ios_app_leo9_studio.svg	C:/MANTHAN/psmcodes/website/leo9studio.com/img/case-study/reckrut/r3_ios_app_leo9_studio.svg	(from https://leo9studio.com/our-work/reckrut.html)
00:58:38	7513/7513	---M--	200	added ('OK')	image/svg+xml	etag:%221d59-5d056146ce900%22	https://leo9studio.com/img/case-study/reckrut/timeline_ios_app_leo9_studio.svg	C:/MANTHAN/psmcodes/website/leo9studio.com/img/case-study/reckrut/timeline_ios_app_leo9_studio.svg	(from https://leo9studio.com/our-work/reckrut.html)
00:58:38	12887/12887	---M--	200	added ('OK')	image/png	etag:%223257-615b47118a100%22	https://leo9studio.com/apple-touch-icon.png	C:/MANTHAN/psmcodes/website/leo9studio.com/apple-touch-icon.png	(from https://leo9studio.com/contact-us.html)
00:58:38	2076/2076	---M--	200	added ('OK')	image/png	etag:%2281c-615b47118a100%22	https://leo9studio.com/favicon-32x32.png	C:/MANTHAN/psmcodes/website/leo9studio.com/favicon-32x32.png	(from https://leo9studio.com/contact-us.html)
00:58:38	6409892/6409892	---M--	200	added ('OK')	image/svg+xml	etag:%2261cea4-5d056144e6480%22	https://leo9studio.com/img/case-study/travelxp/t7_app_design_company_leo9_studio.svg	C:/MANTHAN/psmcodes/website/leo9studio.com/img/case-study/travelxp/t7_app_design_company_leo9_studio.svg	(from https://leo9studio.com/our-work/travel-xp.html)
00:58:38	15347/15347	---M--	200	added ('OK')	image/png	etag:%223bf3-615b47118a100%22	https://leo9studio.com/favicon-194x194.png	C:/MANTHAN/psmcodes/website/leo9studio.com/favicon-194x194.png	(from https://leo9studio.com/contact-us.html)
00:58:39	13515/13515	---M--	200	added ('OK')	image/png	etag:%2234cb-615b470bd1380%22	https://leo9studio.com/android-chrome-192x192.png	C:/MANTHAN/psmcodes/website/leo9studio.com/android-chrome-192x192.png	(from https://leo9studio.com/contact-us.html)
00:58:39	1032/1032	---M--	200	added ('OK')	image/png	etag:%22408-615b47118a100%22	https://leo9studio.com/favicon-16x16.png	C:/MANTHAN/psmcodes/website/leo9studio.com/favicon-16x16.png	(from https://leo9studio.com/contact-us.html)
00:58:39	11158/11158	---M--	200	added ('OK')	image/png	etag:%222b96-615b471372580%22	https://leo9studio.com/mstile-144x144.png	C:/MANTHAN/psmcodes/website/leo9studio.com/mstile-144x144.png	(from https://leo9studio.com/contact-us.html)
00:58:39	18837/18837	---M--	200	added ('OK')	image/png	etag:%224995-615b470bd1380%22	https://leo9studio.com/android-chrome-256x256.png?auto=format&h=256	C:/MANTHAN/psmcodes/website/leo9studio.com/android-chrome-256x25679f1.png	(from https://leo9studio.com/contact-us.html)
00:58:39	2493567/2493567	---M--	200	added ('OK')	image/svg+xml	etag:%22260c7f-5d056145da6c0%22	https://leo9studio.com/img/case-study/reckrut/r5_ios_app_leo9_studio.svg	C:/MANTHAN/psmcodes/website/leo9studio.com/img/case-study/reckrut/r5_ios_app_leo9_studio.svg	(from https://leo9studio.com/our-work/reckrut.html)
00:58:39	235/235	---M--	200	added ('OK')	image/svg+xml	etag:%22eb-5d05612a32580%22	https://leo9studio.com/img/arrow-right.svg	C:/MANTHAN/psmcodes/website/leo9studio.com/img/arrow-right.svg	(from https://leo9studio.com/contact-us.html)
